plot_order,figure_panel,experiment,cohort,system,metric,denominator,n_cases,n_patients,n_answered,n_runs,value,sd_runs,ci95_case_lo,ci95_case_hi,ci95_pat_lo,ci95_pat_hi
28,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 8",LOO macro-AUC (triangular kernel),answered,30,30,30,5,0.763,0.03974571954591116,,,,
29,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 9",LOO macro-AUC (triangular kernel),answered,30,30,30,4,0.7741666666666666,0.10854679823655515,,,,
30,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 10",LOO macro-AUC (triangular kernel),answered,30,30,30,4,0.77625,0.09719563128423384,,,,
31,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 11",LOO macro-AUC (triangular kernel),answered,30,30,30,4,0.8008333333333333,0.07626100406328745,,,,
32,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 12",LOO macro-AUC (triangular kernel),answered,30,30,30,4,0.8087499999999999,0.08961207549250307,,,,
33,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 13",LOO macro-AUC (triangular kernel),answered,30,30,30,4,0.8004166666666666,0.07615013192761123,,,,
34,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 14",LOO macro-AUC (triangular kernel),answered,30,30,30,4,0.8016666666666665,0.08568892923005046,,,,
35,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 15",LOO macro-AUC (triangular kernel),answered,30,30,30,4,0.8129166666666666,0.08082187776787869,,,,
36,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 16",LOO macro-AUC (triangular kernel),answered,30,30,30,4,0.8541666666666667,0.03732986094962738,,,,
37,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 17",LOO macro-AUC (triangular kernel),answered,30,30,30,4,0.8883333333333333,0.05687868832159534,,,,
38,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 18",LOO macro-AUC (triangular kernel),answered,30,30,30,5,0.8786666666666667,0.05479000314331481,,,,
39,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 19",LOO macro-AUC (triangular kernel),answered,30,30,30,5,0.8976666666666666,0.04047633053197056,,,,
40,Extended Data 4d,"Tubule formation grading, classifier ablation","TCGA-BRCA training, 30 cases (leave-one-out)","Optimal classifier, round 20",LOO macro-AUC (triangular kernel),answered,30,30,30,5,0.8943333333333333,0.04284338403482569,,,,
