plot_order,figure_panel,experiment,cohort,system,metric,denominator,n_cases,n_patients,n_answered,n_runs,value,sd_runs,ci95_case_lo,ci95_case_hi,ci95_pat_lo,ci95_pat_hi
1,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 1",train_loss,answered,30,30,30,5,0.6731261253356934,0.028932961316798064,,,,
2,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 2",train_loss,answered,30,30,30,5,1.3193241357803345,0.29974650807900266,,,,
3,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 3",train_loss,answered,30,30,30,5,0.7713407516479492,0.49415240987824294,,,,
4,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 4",train_loss,answered,30,30,30,5,0.6230355381965638,0.34636120708754825,,,,
5,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 5",train_loss,answered,30,30,30,5,0.491695773601532,0.12913754169412084,,,,
6,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 6",train_loss,answered,30,30,30,5,0.5537833869457245,0.17131752344156775,,,,
7,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 7",train_loss,answered,30,30,30,5,0.5087036788463593,0.1654671151838841,,,,
8,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 8",train_loss,answered,30,30,30,5,0.5032168328762054,0.1527807738403217,,,,
9,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 9",train_loss,answered,30,30,30,5,0.4885766267776489,0.16037827683330824,,,,
10,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 10",train_loss,answered,30,30,30,5,0.5043982267379761,0.14734518229877847,,,,
11,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 11",train_loss,answered,30,30,30,5,0.5032583236694336,0.15007670231032194,,,,
12,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 12",train_loss,answered,30,30,30,5,0.48839443922042847,0.14072639394555791,,,,
13,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 13",train_loss,answered,30,30,30,5,0.4461599111557007,0.12463773960056401,,,,
14,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 14",train_loss,answered,30,30,30,5,0.47557303309440613,0.15093899458062995,,,,
15,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 15",train_loss,answered,30,30,30,5,0.46542991399765016,0.151747954423351,,,,
16,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 16",train_loss,answered,30,30,30,5,0.4411888360977173,0.13845809046814292,,,,
17,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 17",train_loss,answered,30,30,30,5,0.4500693500041962,0.13109592637372097,,,,
18,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 18",train_loss,answered,30,30,30,5,0.432238432765007,0.1497353263189169,,,,
19,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 19",train_loss,answered,30,30,30,5,0.4583485424518585,0.1179454371355803,,,,
20,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 20",train_loss,answered,30,30,30,5,0.4598947763442993,0.1177005085755245,,,,
21,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 21",train_loss,answered,30,30,30,5,0.4471882462501526,0.1252107725528323,,,,
22,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 22",train_loss,answered,30,30,30,5,0.4311799019575119,0.13970502694049927,,,,
23,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 23",train_loss,answered,30,30,30,5,0.4478237986564636,0.12613923852667203,,,,
24,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 24",train_loss,answered,30,30,30,5,0.43260677456855773,0.13439101129473835,,,,
25,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 25",train_loss,answered,30,30,30,5,0.44521307945251465,0.1249315557572399,,,,
26,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 26",train_loss,answered,30,30,30,5,0.44474542140960693,0.12112387101290387,,,,
27,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 27",train_loss,answered,30,30,30,5,0.4401920557022095,0.12260160751840879,,,,
28,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 28",train_loss,answered,30,30,30,5,0.4368147671222687,0.13143668352209498,,,,
29,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 29",train_loss,answered,30,30,30,5,0.429297548532486,0.1329746658809226,,,,
30,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 30",train_loss,answered,30,30,30,5,0.4219748556613922,0.13784839799111925,,,,
31,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 31",train_loss,answered,30,30,30,5,0.42889047861099244,0.1294724656991944,,,,
32,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 32",train_loss,answered,30,30,30,5,0.4294973611831665,0.12536137616027732,,,,
33,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 33",train_loss,answered,30,30,30,5,0.4201589375734329,0.14664780583645165,,,,
34,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 34",train_loss,answered,30,30,30,5,0.4311413049697876,0.12712338052691272,,,,
35,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 35",train_loss,answered,30,30,30,5,0.42874717712402344,0.1289633169978498,,,,
36,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 36",train_loss,answered,30,30,30,5,0.42215315997600555,0.1401372853536714,,,,
37,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 37",train_loss,answered,30,30,30,5,0.42747504115104673,0.1275198588109616,,,,
38,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 38",train_loss,answered,30,30,30,5,0.4274466633796692,0.1266397488126212,,,,
39,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 39",train_loss,answered,30,30,30,5,0.4185229420661926,0.14034226362352015,,,,
40,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 40",train_loss,answered,30,30,30,5,0.42220592498779297,0.13432597361597634,,,,
41,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 41",train_loss,answered,30,30,30,5,0.42913527488708497,0.12659023309954853,,,,
42,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 42",train_loss,answered,30,30,30,5,0.4256797254085541,0.13132444006921848,,,,
43,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 43",train_loss,answered,30,30,30,5,0.4174984335899353,0.143405113779189,,,,
44,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 44",train_loss,answered,30,30,30,5,0.42390342354774474,0.1298995766792888,,,,
45,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 45",train_loss,answered,30,30,30,5,0.42125520706176756,0.1348558975692037,,,,
46,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 46",train_loss,answered,30,30,30,5,0.4175026774406433,0.14245568525913488,,,,
47,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 47",train_loss,answered,30,30,30,5,0.41841766238212585,0.13863728596839814,,,,
48,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 48",train_loss,answered,30,30,30,5,0.4120568722486496,0.14797854354013498,,,,
49,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 49",train_loss,answered,30,30,30,5,0.4143452048301697,0.14517024575881174,,,,
50,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 50",train_loss,answered,30,30,30,5,0.4132117509841919,0.14585257048385084,,,,
51,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 51",train_loss,answered,30,30,30,5,0.4109531372785568,0.14820408147253777,,,,
52,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 52",train_loss,answered,30,30,30,5,0.4136985898017883,0.14479734010369535,,,,
53,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 53",train_loss,answered,30,30,30,5,0.4113481491804123,0.14864484538377223,,,,
54,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 54",train_loss,answered,30,30,30,5,0.4131171256303787,0.14509953937967165,,,,
55,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 55",train_loss,answered,30,30,30,5,0.4102059781551361,0.14957060218454368,,,,
56,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 56",train_loss,answered,30,30,30,5,0.4129567205905914,0.14522266901390116,,,,
57,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 57",train_loss,answered,30,30,30,5,0.4101061761379242,0.149019800616813,,,,
58,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 58",train_loss,answered,30,30,30,5,0.41197220981121063,0.14643170438254263,,,,
59,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 59",train_loss,answered,30,30,30,5,0.4109081029891968,0.1479757976924782,,,,
60,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 60",train_loss,answered,30,30,30,5,0.41041964292526245,0.14860020815199024,,,,
61,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 61",train_loss,answered,30,30,30,5,0.4110641539096832,0.14778715507306173,,,,
62,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 62",train_loss,answered,30,30,30,5,0.40897061228752135,0.15063056215222398,,,,
63,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 63",train_loss,answered,30,30,30,5,0.41057826578617096,0.1482711077586409,,,,
64,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 64",train_loss,answered,30,30,30,5,0.40853800177574157,0.1512751661541873,,,,
65,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 65",train_loss,answered,30,30,30,5,0.41007997989654543,0.14885259987261587,,,,
66,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 66",train_loss,answered,30,30,30,5,0.4089435786008835,0.15070536497640727,,,,
67,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 67",train_loss,answered,30,30,30,5,0.40920554399490355,0.1502109957734816,,,,
68,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 68",train_loss,answered,30,30,30,5,0.4093348354101181,0.14997776556095765,,,,
69,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 69",train_loss,answered,30,30,30,5,0.40850513577461245,0.15130755072699822,,,,
70,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 70",train_loss,answered,30,30,30,5,0.40920556485652926,0.1501208431230373,,,,
71,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 71",train_loss,answered,30,30,30,5,0.4086446225643158,0.15095135185644282,,,,
72,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 72",train_loss,answered,30,30,30,5,0.4085581451654434,0.15108527135937633,,,,
73,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 73",train_loss,answered,30,30,30,5,0.4089543163776398,0.1504840095872423,,,,
74,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 74",train_loss,answered,30,30,30,5,0.40847769379615784,0.15118993641014672,,,,
75,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 75",train_loss,answered,30,30,30,5,0.40855314433574674,0.15111226054773153,,,,
76,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 76",train_loss,answered,30,30,30,5,0.40872876942157743,0.15079188175855301,,,,
77,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 77",train_loss,answered,30,30,30,5,0.40845951735973357,0.1512196098218557,,,,
78,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 78",train_loss,answered,30,30,30,5,0.4084239065647125,0.15129884910050426,,,,
79,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 79",train_loss,answered,30,30,30,5,0.40854871571063994,0.15104144348919332,,,,
80,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 80",train_loss,answered,30,30,30,5,0.40846947729587557,0.15115772339811906,,,,
81,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 81",train_loss,answered,30,30,30,5,0.40836248695850375,0.15135322724599984,,,,
82,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 82",train_loss,answered,30,30,30,5,0.40840081572532655,0.1512715738051153,,,,
83,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 83",train_loss,answered,30,30,30,5,0.4084531724452972,0.15116902114865793,,,,
84,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 84",train_loss,answered,30,30,30,5,0.4084137618541718,0.15124356040147413,,,,
85,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 85",train_loss,answered,30,30,30,5,0.4083523601293564,0.1513489001082411,,,,
86,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 86",train_loss,answered,30,30,30,5,0.4083476811647415,0.15134843573966694,,,,
87,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 87",train_loss,answered,30,30,30,5,0.40837715566158295,0.15129541008215508,,,,
88,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 88",train_loss,answered,30,30,30,5,0.40838620662689207,0.15128275914136244,,,,
89,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 89",train_loss,answered,30,30,30,5,0.4083648681640625,0.15131825457111772,,,,
90,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 90",train_loss,answered,30,30,30,5,0.40833895802497866,0.15135670957096742,,,,
91,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 91",train_loss,answered,30,30,30,5,0.4083285629749298,0.15136868415423332,,,,
92,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 92",train_loss,answered,30,30,30,5,0.4083328664302826,0.15135869774516353,,,,
93,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 93",train_loss,answered,30,30,30,5,0.40834089517593386,0.15134471765942267,,,,
94,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 94",train_loss,answered,30,30,30,5,0.40834460854530336,0.1513384792642447,,,,
95,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 95",train_loss,answered,30,30,30,5,0.408342570066452,0.1513413367653447,,,,
96,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 96",train_loss,answered,30,30,30,5,0.40833725333213805,0.1513492058253548,,,,
97,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 97",train_loss,answered,30,30,30,5,0.4083314538002014,0.1513575935798084,,,,
98,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 98",train_loss,answered,30,30,30,5,0.40832695066928865,0.15136405398545463,,,,
99,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 99",train_loss,answered,30,30,30,5,0.4083241730928421,0.1513678740386182,,,,
100,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 100",train_loss,answered,30,30,30,5,0.4083229422569275,0.15136944325114393,,,,
101,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 1",val_loss,answered,30,30,30,5,1.4080430269241333,0.2623870142796695,,,,
102,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 2",val_loss,answered,30,30,30,5,0.9171149790287018,0.6861750041689193,,,,
103,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 3",val_loss,answered,30,30,30,5,0.8091605067253113,0.5112623513525703,,,,
104,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 4",val_loss,answered,30,30,30,5,0.836826753616333,0.4948388668463701,,,,
105,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 5",val_loss,answered,30,30,30,5,0.957295274734497,0.4449956449762052,,,,
106,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 6",val_loss,answered,30,30,30,5,0.8996904104948044,0.6517904699378496,,,,
107,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 7",val_loss,answered,30,30,30,5,0.8568413496017456,0.7043382386427972,,,,
108,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 8",val_loss,answered,30,30,30,5,0.842944073677063,0.6772760453743194,,,,
109,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 9",val_loss,answered,30,30,30,5,0.7389725327491761,0.6041684398490612,,,,
110,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 10",val_loss,answered,30,30,30,5,0.7301638901233674,0.5922398048352757,,,,
111,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 11",val_loss,answered,30,30,30,5,0.7388404071331024,0.5873138476268479,,,,
112,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 12",val_loss,answered,30,30,30,5,0.7486707150936127,0.5899008577400671,,,,
113,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 13",val_loss,answered,30,30,30,5,0.7873540341854095,0.629171389802651,,,,
114,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 14",val_loss,answered,30,30,30,5,0.8852096676826477,0.6279301769403608,,,,
115,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 15",val_loss,answered,30,30,30,5,0.9456876397132874,0.5945165800775123,,,,
116,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 16",val_loss,answered,30,30,30,5,0.9345776438713074,0.61320640094574,,,,
117,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 17",val_loss,answered,30,30,30,5,0.9766352057456971,0.609342762221725,,,,
118,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 18",val_loss,answered,30,30,30,5,1.0200025856494903,0.5715818078110464,,,,
119,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 19",val_loss,answered,30,30,30,5,0.9949144721031189,0.6015993533770082,,,,
120,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 20",val_loss,answered,30,30,30,5,0.9528706729412079,0.6155457870098155,,,,
121,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 21",val_loss,answered,30,30,30,5,0.9319509148597718,0.6448719108811607,,,,
122,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 22",val_loss,answered,30,30,30,5,0.940439885854721,0.6331131804182546,,,,
123,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 23",val_loss,answered,30,30,30,5,0.9586340367794037,0.6476595840832792,,,,
124,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 24",val_loss,answered,30,30,30,5,0.9842734158039093,0.6236345783824248,,,,
125,Extended Data 4c,"Tubule formation grading, baseline training dynamics","TCGA-BRCA training, 30 cases, 5-fold CV","TITAN-LinearProbe, epoch 25",val_loss,answered,30,30,30,5,0.9835518836975098,0.6067154595292017,,,,
