plot_order,figure_panel,experiment,cohort,system,metric,denominator,n_cases,n_patients,n_answered,n_runs,value,sd_runs,ci95_case_lo,ci95_case_hi,ci95_pat_lo,ci95_pat_hi
1,Extended Data 4b,"Tubule formation grading, internal","TCGA-BRCA held-out, 30 cases",Human Workflow A,pearson,answered,30,30,30,1,0.2372,0.0,-0.1717,0.597,-0.1717,0.597
2,Extended Data 4b,"Tubule formation grading, internal","TCGA-BRCA held-out, 30 cases",Human Workflow B,pearson,answered,30,30,30,1,0.1846,0.0,-0.2758,0.5642,-0.2758,0.5642
3,Extended Data 4b,"Tubule formation grading, internal","TCGA-BRCA held-out, 30 cases",Human Workflow C,pearson,answered,30,30,30,1,0.1648,0.0,-0.2542,0.5296,-0.2542,0.5296
4,Extended Data 4b,"Tubule formation grading, internal","TCGA-BRCA held-out, 30 cases",TITAN Linear Probe,pearson,answered,30,30,30,1,0.3627,0.0,-0.0597,0.67,-0.0597,0.67
5,Extended Data 4b,"Tubule formation grading, internal","TCGA-BRCA held-out, 30 cases",TITAN Fine-tune,pearson,answered,30,30,30,1,0.645,0.0,0.359,0.8525,0.359,0.8525
6,Extended Data 4b,"Tubule formation grading, internal","TCGA-BRCA held-out, 30 cases",MUSK ABMIL,pearson,answered,30,30,30,1,0.5676,0.0,0.2851,0.7763,0.2851,0.7763
7,Extended Data 4b,"Tubule formation grading, internal","TCGA-BRCA held-out, 30 cases",UNI ABMIL,pearson,answered,30,30,30,1,0.3967,0.0,0.0484,0.7126,0.0484,0.7126
8,Extended Data 4b,"Tubule formation grading, internal","TCGA-BRCA held-out, 30 cases",TissueLab (Co-Evolving),pearson,answered,30,30,30,5,0.6626,0.0397,0.4217,0.8419,0.4217,0.8419
